#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-6834-5p	0.00	hsa-mir-6834	0.00	0	0
hsa-miR-6834-3p	0.00	hsa-mir-6834	0.00	0	0
hsa-miR-6835-5p	0.00	hsa-mir-6835	0.00	0	0
hsa-miR-6835-3p	0.00	hsa-mir-6835	0.00	0	0
hsa-miR-6836-5p	3.00	hsa-mir-6836	3.00	3.00	0.18
hsa-miR-6836-3p	2.00	hsa-mir-6836	2.00	2.00	0.12
hsa-miR-6837-5p	0.00	hsa-mir-6837	0.00	0	0
hsa-miR-6837-3p	9.00	hsa-mir-6837	9.00	9.00	0.55
hsa-miR-6838-5p	6.00	hsa-mir-6838	6.00	6.00	0.37
hsa-miR-6838-3p	0.00	hsa-mir-6838	0.00	0	0
hsa-miR-6839-5p	0.00	hsa-mir-6839	0.00	0	0
hsa-miR-6839-3p	0.00	hsa-mir-6839	0.00	0	0
hsa-miR-6840-5p	56.00	hsa-mir-6840	56.00	56.00	3.42
hsa-miR-6840-3p	7.00	hsa-mir-6840	7.00	7.00	0.43
hsa-miR-6841-5p	0.00	hsa-mir-6841	0.00	0	0
hsa-miR-6841-3p	0.00	hsa-mir-6841	0.00	0	0
hsa-miR-6842-5p	0.00	hsa-mir-6842	0.00	0	0
hsa-miR-6842-3p	5.00	hsa-mir-6842	5.00	5.00	0.30
hsa-miR-6843-3p	0.00	hsa-mir-6843	0.00	0	0
hsa-miR-6844	7.00	hsa-mir-6844	7.00	7.00	0.43
hsa-miR-6845-5p	2.00	hsa-mir-6845	2.00	2.00	0.12
hsa-miR-6845-3p	2.00	hsa-mir-6845	2.00	2.00	0.12
hsa-miR-6846-5p	0.00	hsa-mir-6846	0.00	0	0
hsa-miR-6846-3p	0.00	hsa-mir-6846	0.00	0	0
hsa-miR-6847-5p	31.00	hsa-mir-6847	31.00	31.00	1.89
hsa-miR-6847-3p	0.00	hsa-mir-6847	0.00	0	0
hsa-miR-6848-5p	0.00	hsa-mir-6848	0.00	0	0
hsa-miR-6848-3p	0.00	hsa-mir-6848	0.00	0	0
hsa-miR-6849-5p	0.00	hsa-mir-6849	0.00	0	0
hsa-miR-6849-3p	0.00	hsa-mir-6849	0.00	0	0
hsa-miR-6850-5p	3.00	hsa-mir-6850	3.00	3.00	0.18
hsa-miR-6850-3p	12.00	hsa-mir-6850	12.00	12.00	0.73
hsa-miR-6851-5p	4.00	hsa-mir-6851	4.00	4.00	0.24
hsa-miR-6851-3p	0.00	hsa-mir-6851	0.00	0	0
hsa-miR-6852-5p	19.00	hsa-mir-6852	19.00	19.00	1.16
hsa-miR-6852-3p	0.00	hsa-mir-6852	0.00	0	0
hsa-miR-6853-5p	0.00	hsa-mir-6853	0.00	0	0
hsa-miR-6853-3p	5.00	hsa-mir-6853	5.00	5.00	0.30
hsa-miR-6854-5p	0.00	hsa-mir-6854	0.00	0	0
hsa-miR-6854-3p	0.00	hsa-mir-6854	0.00	0	0
hsa-miR-6855-5p	1.00	hsa-mir-6855	1.00	1.00	0.06
hsa-miR-6855-3p	0.00	hsa-mir-6855	0.00	0	0
hsa-miR-6856-5p	0.00	hsa-mir-6856	0.00	0	0
hsa-miR-6856-3p	0.00	hsa-mir-6856	0.00	0	0
hsa-miR-6857-5p	0.00	hsa-mir-6857	0.00	0	0
hsa-miR-6857-3p	12.00	hsa-mir-6857	12.00	12.00	0.73
hsa-miR-6858-5p	3.00	hsa-mir-6858	3.00	3.00	0.18
hsa-miR-6858-3p	0.00	hsa-mir-6858	0.00	0	0
hsa-miR-6859-5p	21.00	hsa-mir-6859-1	21.00	21.00	1.28
hsa-miR-6859-3p	3.00	hsa-mir-6859-1	3.00	3.00	0.18
hsa-miR-6859-5p	21.00	hsa-mir-6859-2	21.00	21.00	1.28
hsa-miR-6859-3p	3.00	hsa-mir-6859-2	3.00	3.00	0.18
hsa-miR-6859-5p	21.00	hsa-mir-6859-3	21.00	21.00	1.28
hsa-miR-6859-3p	3.00	hsa-mir-6859-3	3.00	3.00	0.18
hsa-miR-6859-5p	21.00	hsa-mir-6859-4	21.00	21.00	1.28
hsa-miR-6859-3p	3.00	hsa-mir-6859-4	3.00	3.00	0.18
hsa-miR-6860	0.00	hsa-mir-6860	0.00	0	0
hsa-miR-6861-5p	0.00	hsa-mir-6861	0.00	0	0
hsa-miR-6861-3p	0.00	hsa-mir-6861	0.00	0	0
hsa-miR-6862-5p	13.00	hsa-mir-6862-1	13.00	13.00	0.79
hsa-miR-6862-3p	12.00	hsa-mir-6862-1	12.00	12.00	0.73
hsa-miR-6862-5p	13.00	hsa-mir-6862-2	13.00	13.00	0.79
hsa-miR-6862-3p	12.00	hsa-mir-6862-2	12.00	12.00	0.73
hsa-miR-6863	0.00	hsa-mir-6863	0.00	0	0
hsa-miR-6864-5p	0.00	hsa-mir-6864	0.00	0	0
hsa-miR-6864-3p	0.00	hsa-mir-6864	0.00	0	0
hsa-miR-6865-5p	3.00	hsa-mir-6865	3.00	3.00	0.18
hsa-miR-6865-3p	0.00	hsa-mir-6865	0.00	0	0
hsa-miR-6866-5p	0.00	hsa-mir-6866	0.00	0	0
hsa-miR-6866-3p	1.00	hsa-mir-6866	1.00	1.00	0.06
hsa-miR-6867-5p	0.00	hsa-mir-6867	0.00	0	0
hsa-miR-6867-3p	0.00	hsa-mir-6867	0.00	0	0
hsa-miR-6868-5p	0.00	hsa-mir-6868	0.00	0	0
hsa-miR-6868-3p	13.00	hsa-mir-6868	13.00	13.00	0.79
hsa-miR-6869-5p	9.00	hsa-mir-6869	9.00	9.00	0.55
hsa-miR-6869-3p	2.00	hsa-mir-6869	2.00	2.00	0.12
hsa-miR-6870-5p	0.00	hsa-mir-6870	0.00	0	0
hsa-miR-6870-3p	0.00	hsa-mir-6870	0.00	0	0
hsa-miR-6871-5p	1.00	hsa-mir-6871	1.00	1.00	0.06
hsa-miR-6871-3p	1.00	hsa-mir-6871	1.00	1.00	0.06
hsa-miR-6872-5p	5.00	hsa-mir-6872	5.00	5.00	0.30
hsa-miR-6872-3p	4.00	hsa-mir-6872	4.00	4.00	0.24
hsa-miR-6873-5p	0.00	hsa-mir-6873	0.00	0	0
hsa-miR-6873-3p	2.00	hsa-mir-6873	2.00	2.00	0.12
hsa-miR-6874-5p	0.00	hsa-mir-6874	0.00	0	0
hsa-miR-6874-3p	0.00	hsa-mir-6874	0.00	0	0
hsa-miR-6875-5p	7.00	hsa-mir-6875	7.00	7.00	0.43
hsa-miR-6875-3p	2.00	hsa-mir-6875	2.00	2.00	0.12
hsa-miR-6876-5p	5.00	hsa-mir-6876	5.00	5.00	0.30
hsa-miR-6876-3p	0.00	hsa-mir-6876	0.00	0	0
hsa-miR-6877-5p	2.00	hsa-mir-6877	2.00	2.00	0.12
hsa-miR-6877-3p	6.00	hsa-mir-6877	6.00	6.00	0.37
hsa-miR-6878-5p	1.00	hsa-mir-6878	1.00	1.00	0.06
hsa-miR-6878-3p	0.00	hsa-mir-6878	0.00	0	0
hsa-miR-6879-5p	0.00	hsa-mir-6879	0.00	0	0
hsa-miR-6879-3p	4.00	hsa-mir-6879	4.00	4.00	0.24
hsa-miR-6880-5p	0.00	hsa-mir-6880	0.00	0	0
hsa-miR-6880-3p	0.00	hsa-mir-6880	0.00	0	0
hsa-miR-6881-5p	0.00	hsa-mir-6881	0.00	0	0
hsa-miR-6881-3p	5.00	hsa-mir-6881	5.00	5.00	0.30
hsa-miR-6882-5p	6.00	hsa-mir-6882	6.00	6.00	0.37
hsa-miR-6882-3p	0.00	hsa-mir-6882	0.00	0	0
hsa-miR-6883-5p	0.00	hsa-mir-6883	0.00	0	0
hsa-miR-6883-3p	1.00	hsa-mir-6883	1.00	1.00	0.06
hsa-miR-6884-5p	0.00	hsa-mir-6884	0.00	0	0
hsa-miR-6884-3p	1.00	hsa-mir-6884	1.00	1.00	0.06
hsa-miR-6885-5p	2.00	hsa-mir-6885	2.00	2.00	0.12
hsa-miR-6885-3p	3.00	hsa-mir-6885	3.00	3.00	0.18
hsa-miR-6886-5p	22.00	hsa-mir-6886	22.00	22.00	1.34
hsa-miR-6886-3p	4.00	hsa-mir-6886	4.00	4.00	0.24
hsa-miR-6887-5p	6.00	hsa-mir-6887	6.00	6.00	0.37
hsa-miR-6887-3p	6.00	hsa-mir-6887	6.00	6.00	0.37
hsa-miR-6888-5p	0.00	hsa-mir-6888	0.00	0	0
hsa-miR-6888-3p	5.00	hsa-mir-6888	5.00	5.00	0.30
hsa-miR-6889-5p	4.00	hsa-mir-6889	4.00	4.00	0.24
hsa-miR-6889-3p	5.00	hsa-mir-6889	5.00	5.00	0.30
hsa-miR-6890-5p	2.00	hsa-mir-6890	2.00	2.00	0.12
hsa-miR-6890-3p	0.00	hsa-mir-6890	0.00	0	0
hsa-miR-6891-5p	2.00	hsa-mir-6891	2.00	2.00	0.12
hsa-miR-6891-3p	0.00	hsa-mir-6891	0.00	0	0
hsa-miR-6892-5p	6.00	hsa-mir-6892	6.00	6.00	0.37
hsa-miR-6892-3p	0.00	hsa-mir-6892	0.00	0	0
hsa-miR-6893-5p	0.00	hsa-mir-6893	0.00	0	0
hsa-miR-6893-3p	0.00	hsa-mir-6893	0.00	0	0
hsa-miR-6894-5p	8.00	hsa-mir-6894	8.00	8.00	0.49
hsa-miR-6894-3p	2.00	hsa-mir-6894	2.00	2.00	0.12
hsa-miR-6895-5p	2.00	hsa-mir-6895	2.00	2.00	0.12
hsa-miR-6895-3p	2.00	hsa-mir-6895	2.00	2.00	0.12
hsa-miR-7-5p	877.00	hsa-mir-7-1	877.00	877.00	53.49
hsa-miR-7-1-3p	513.00	hsa-mir-7-1	513.00	513.00	31.29
hsa-miR-7-5p	875.00	hsa-mir-7-2	875.00	875.00	53.37
hsa-miR-7-2-3p	6.00	hsa-mir-7-2	6.00	6.00	0.37
hsa-miR-7-5p	873.00	hsa-mir-7-3	873.00	873.00	53.25
hsa-miR-708-5p	27.00	hsa-mir-708	27.00	27.00	1.65
hsa-miR-708-3p	48.00	hsa-mir-708	48.00	48.00	2.93
hsa-miR-7106-5p	2.00	hsa-mir-7106	2.00	2.00	0.12
hsa-miR-7106-3p	0.00	hsa-mir-7106	0.00	0	0
hsa-miR-7107-5p	1.00	hsa-mir-7107	1.00	1.00	0.06
hsa-miR-7107-3p	2.00	hsa-mir-7107	2.00	2.00	0.12
hsa-miR-7108-5p	1.00	hsa-mir-7108	1.00	1.00	0.06
hsa-miR-7108-3p	7.00	hsa-mir-7108	7.00	7.00	0.43
hsa-miR-7109-5p	2.00	hsa-mir-7109	2.00	2.00	0.12
hsa-miR-7109-3p	0.00	hsa-mir-7109	0.00	0	0
hsa-miR-711	0.00	hsa-mir-711	0.00	0	0
hsa-miR-7110-5p	0.00	hsa-mir-7110	0.00	0	0
hsa-miR-7110-3p	0.00	hsa-mir-7110	0.00	0	0
hsa-miR-7111-5p	5.00	hsa-mir-7111	5.00	5.00	0.30
hsa-miR-7111-3p	3.00	hsa-mir-7111	3.00	3.00	0.18
hsa-miR-7112-5p	0.00	hsa-mir-7112	0.00	0	0
hsa-miR-7112-3p	2.00	hsa-mir-7112	2.00	2.00	0.12
hsa-miR-7113-5p	0.00	hsa-mir-7113	0.00	0	0
hsa-miR-7113-3p	0.00	hsa-mir-7113	0.00	0	0
hsa-miR-7114-5p	3.00	hsa-mir-7114	3.00	3.00	0.18
hsa-miR-7114-3p	4.00	hsa-mir-7114	4.00	4.00	0.24
hsa-miR-7150	0.00	hsa-mir-7150	0.00	0	0
hsa-miR-7151-5p	0.00	hsa-mir-7151	0.00	0	0
hsa-miR-7151-3p	0.00	hsa-mir-7151	0.00	0	0
hsa-miR-7152-5p	0.00	hsa-mir-7152	0.00	0	0
hsa-miR-7152-3p	0.00	hsa-mir-7152	0.00	0	0
hsa-miR-7153-5p	0.00	hsa-mir-7153	0.00	0	0
hsa-miR-7153-3p	0.00	hsa-mir-7153	0.00	0	0
hsa-miR-7154-5p	0.00	hsa-mir-7154	0.00	0	0
hsa-miR-7154-3p	0.00	hsa-mir-7154	0.00	0	0
hsa-miR-7155-5p	0.00	hsa-mir-7155	0.00	0	0
hsa-miR-7155-3p	1.00	hsa-mir-7155	1.00	1.00	0.06
hsa-miR-7156-5p	0.00	hsa-mir-7156	0.00	0	0
hsa-miR-7156-3p	0.00	hsa-mir-7156	0.00	0	0
hsa-miR-7157-5p	0.00	hsa-mir-7157	0.00	0	0
hsa-miR-7157-3p	0.00	hsa-mir-7157	0.00	0	0
hsa-miR-7158-5p	0.00	hsa-mir-7158	0.00	0	0
hsa-miR-7158-3p	0.00	hsa-mir-7158	0.00	0	0
hsa-miR-7159-5p	0.00	hsa-mir-7159	0.00	0	0
hsa-miR-7159-3p	0.00	hsa-mir-7159	0.00	0	0
hsa-miR-7160-5p	0.00	hsa-mir-7160	0.00	0	0
hsa-miR-7160-3p	0.00	hsa-mir-7160	0.00	0	0
hsa-miR-7161-5p	0.00	hsa-mir-7161	0.00	0	0
hsa-miR-7161-3p	0.00	hsa-mir-7161	0.00	0	0
hsa-miR-7162-5p	0.00	hsa-mir-7162	0.00	0	0
hsa-miR-7162-3p	0.00	hsa-mir-7162	0.00	0	0
hsa-miR-718	0.00	hsa-mir-718	0.00	0	0
hsa-miR-744-5p	3820.00	hsa-mir-744	3820.00	3820.00	232.99
hsa-miR-744-3p	188.00	hsa-mir-744	188.00	188.00	11.47
hsa-miR-7515	0.00	hsa-mir-7515	0.00	0	0
hsa-miR-758-5p	0.00	hsa-mir-758	0.00	0	0
hsa-miR-758-3p	2.00	hsa-mir-758	2.00	2.00	0.12
hsa-miR-759	0.00	hsa-mir-759	0.00	0	0
hsa-miR-760	204.00	hsa-mir-760	204.00	204.00	12.44
hsa-miR-761	0.00	hsa-mir-761	0.00	0	0
hsa-miR-762	0.00	hsa-mir-762	0.00	0	0
hsa-miR-764	0.00	hsa-mir-764	0.00	0	0
hsa-miR-765	6.00	hsa-mir-765	6.00	6.00	0.37
hsa-miR-766-5p	4.00	hsa-mir-766	4.00	4.00	0.24
hsa-miR-766-3p	91.00	hsa-mir-766	91.00	91.00	5.55
hsa-miR-767-5p	7420.00	hsa-mir-767	7420.00	7420.00	452.56
hsa-miR-767-3p	251.00	hsa-mir-767	251.00	251.00	15.31
hsa-miR-769-5p	10151.00	hsa-mir-769	10151.00	10151.00	619.13
hsa-miR-769-3p	144.00	hsa-mir-769	144.00	144.00	8.78
hsa-miR-770-5p	0.00	hsa-mir-770	0.00	0	0
hsa-miR-7702	0.00	hsa-mir-7702	0.00	0	0
hsa-miR-7703	15.00	hsa-mir-7703	15.00	15.00	0.91
hsa-miR-7704	21.00	hsa-mir-7704	21.00	21.00	1.28
hsa-miR-7705	180.00	hsa-mir-7705	180.00	180.00	10.98
hsa-miR-7706	2338.00	hsa-mir-7706	2338.00	2338.00	142.60
hsa-miR-7843-5p	0.00	hsa-mir-7843	0.00	0	0
hsa-miR-7843-3p	0.00	hsa-mir-7843	0.00	0	0
hsa-miR-7844-5p	0.00	hsa-mir-7844	0.00	0	0
hsa-miR-7845-5p	1.00	hsa-mir-7845	1.00	1.00	0.06
hsa-miR-7846-3p	1.00	hsa-mir-7846	1.00	1.00	0.06
hsa-miR-7847-3p	0.00	hsa-mir-7847	0.00	0	0
hsa-miR-7848-3p	0.00	hsa-mir-7848	0.00	0	0
hsa-miR-7849-3p	0.00	hsa-mir-7849	0.00	0	0
hsa-miR-7850-5p	0.00	hsa-mir-7850	0.00	0	0
hsa-miR-7851-3p	2.00	hsa-mir-7851	2.00	2.00	0.12
hsa-miR-7852-3p	0.00	hsa-mir-7852	0.00	0	0
hsa-miR-7853-5p	0.00	hsa-mir-7853	0.00	0	0
hsa-miR-7854-3p	1.00	hsa-mir-7854	1.00	1.00	0.06
hsa-miR-7855-5p	0.00	hsa-mir-7855	0.00	0	0
hsa-miR-7856-5p	0.00	hsa-mir-7856	0.00	0	0
hsa-miR-7973	0.00	hsa-mir-7973-1	0.00	0	0
hsa-miR-7973	0.00	hsa-mir-7973-2	0.00	0	0
hsa-miR-7974	1855.00	hsa-mir-7974	1855.00	1855.00	113.14
hsa-miR-7975	0.00	hsa-mir-7975	0.00	0	0
hsa-miR-7976	70.00	hsa-mir-7976	70.00	70.00	4.27
hsa-miR-7977	1305.00	hsa-mir-7977	1305.00	1305.00	79.59
hsa-miR-7978	0.00	hsa-mir-7978	0.00	0	0
hsa-miR-802	0.00	hsa-mir-802	0.00	0	0
hsa-miR-8052	0.00	hsa-mir-8052	0.00	0	0
hsa-miR-8053	0.00	hsa-mir-8053	0.00	0	0
hsa-miR-8054	0.00	hsa-mir-8054	0.00	0	0
hsa-miR-8055	0.00	hsa-mir-8055	0.00	0	0
hsa-miR-8056	0.00	hsa-mir-8056	0.00	0	0
hsa-miR-8057	0.00	hsa-mir-8057	0.00	0	0
hsa-miR-8058	0.00	hsa-mir-8058	0.00	0	0
hsa-miR-8059	0.00	hsa-mir-8059	0.00	0	0
hsa-miR-8060	0.00	hsa-mir-8060	0.00	0	0
hsa-miR-8061	0.00	hsa-mir-8061	0.00	0	0
hsa-miR-8062	0.00	hsa-mir-8062	0.00	0	0
hsa-miR-8063	0.00	hsa-mir-8063	0.00	0	0
hsa-miR-8064	0.00	hsa-mir-8064	0.00	0	0
hsa-miR-8065	0.00	hsa-mir-8065	0.00	0	0
hsa-miR-8066	0.00	hsa-mir-8066	0.00	0	0
hsa-miR-8067	0.00	hsa-mir-8067	0.00	0	0
hsa-miR-8068	0.00	hsa-mir-8068	0.00	0	0
hsa-miR-8069	0.00	hsa-mir-8069-1	0.00	0	0
hsa-miR-8069	0.00	hsa-mir-8069-2	0.00	0	0
hsa-miR-8070	0.00	hsa-mir-8070	0.00	0	0
hsa-miR-8071	0.00	hsa-mir-8071-1	0.00	0	0
hsa-miR-8071	0.00	hsa-mir-8071-2	0.00	0	0
hsa-miR-8072	7.00	hsa-mir-8072	7.00	7.00	0.43
hsa-miR-8073	0.00	hsa-mir-8073	0.00	0	0
hsa-miR-8074	0.00	hsa-mir-8074	0.00	0	0
hsa-miR-8075	0.00	hsa-mir-8075	0.00	0	0
hsa-miR-8076	0.00	hsa-mir-8076	0.00	0	0
hsa-miR-8077	0.00	hsa-mir-8077	0.00	0	0
hsa-miR-8078	0.00	hsa-mir-8078	0.00	0	0
hsa-miR-8079	0.00	hsa-mir-8079	0.00	0	0
hsa-miR-8080	0.00	hsa-mir-8080	0.00	0	0
hsa-miR-8081	0.00	hsa-mir-8081	0.00	0	0
hsa-miR-8082	0.00	hsa-mir-8082	0.00	0	0
hsa-miR-8083	0.00	hsa-mir-8083	0.00	0	0
hsa-miR-8084	0.00	hsa-mir-8084	0.00	0	0
hsa-miR-8085	0.00	hsa-mir-8085	0.00	0	0
hsa-miR-8086	0.00	hsa-mir-8086	0.00	0	0
hsa-miR-8087	0.00	hsa-mir-8087	0.00	0	0
hsa-miR-8088	0.00	hsa-mir-8088	0.00	0	0
hsa-miR-8089	0.00	hsa-mir-8089	0.00	0	0
hsa-miR-8485	1.00	hsa-mir-8485	1.00	1.00	0.06
hsa-miR-873-5p	427.00	hsa-mir-873	427.00	427.00	26.04
hsa-miR-873-3p	658.00	hsa-mir-873	658.00	658.00	40.13
hsa-miR-874-5p	41.00	hsa-mir-874	41.00	41.00	2.50
hsa-miR-874-3p	403.00	hsa-mir-874	403.00	403.00	24.58
hsa-miR-875-5p	0.00	hsa-mir-875	0.00	0	0
hsa-miR-875-3p	0.00	hsa-mir-875	0.00	0	0
hsa-miR-876-5p	9.00	hsa-mir-876	9.00	9.00	0.55
hsa-miR-876-3p	10.00	hsa-mir-876	10.00	10.00	0.61
hsa-miR-877-5p	1443.00	hsa-mir-877	1443.00	1443.00	88.01
hsa-miR-877-3p	8.00	hsa-mir-877	8.00	8.00	0.49
hsa-miR-885-5p	16.00	hsa-mir-885	16.00	16.00	0.98
hsa-miR-885-3p	0.00	hsa-mir-885	0.00	0	0
hsa-miR-887-5p	0.00	hsa-mir-887	0.00	0	0
hsa-miR-887-3p	22.00	hsa-mir-887	22.00	22.00	1.34
hsa-miR-888-5p	4.00	hsa-mir-888	4.00	4.00	0.24
hsa-miR-888-3p	0.00	hsa-mir-888	0.00	0	0
hsa-miR-889-5p	1.00	hsa-mir-889	1.00	1.00	0.06
hsa-miR-889-3p	71.00	hsa-mir-889	71.00	71.00	4.33
hsa-miR-890	0.00	hsa-mir-890	0.00	0	0
hsa-miR-891a-5p	35.00	hsa-mir-891a	35.00	35.00	2.13
hsa-miR-891a-3p	0.00	hsa-mir-891a	0.00	0	0
hsa-miR-891b	0.00	hsa-mir-891b	0.00	0	0
hsa-miR-892a	4.00	hsa-mir-892a	4.00	4.00	0.24
hsa-miR-892b	0.00	hsa-mir-892b	0.00	0	0
hsa-miR-892c-5p	0.00	hsa-mir-892c	0.00	0	0
hsa-miR-892c-3p	0.00	hsa-mir-892c	0.00	0	0
hsa-miR-9-5p	16653.00	hsa-mir-9-1	16653.00	16653.00	1015.70
hsa-miR-9-3p	325.00	hsa-mir-9-1	325.00	325.00	19.82
hsa-miR-9-5p	16653.00	hsa-mir-9-2	16653.00	16653.00	1015.70
hsa-miR-9-3p	325.00	hsa-mir-9-2	325.00	325.00	19.82
hsa-miR-9-5p	16653.00	hsa-mir-9-3	16653.00	16653.00	1015.70
hsa-miR-9-3p	320.00	hsa-mir-9-3	320.00	320.00	19.52
hsa-miR-920	0.00	hsa-mir-920	0.00	0	0
hsa-miR-921	0.00	hsa-mir-921	0.00	0	0
hsa-miR-922	0.00	hsa-mir-922	0.00	0	0
hsa-miR-924	0.00	hsa-mir-924	0.00	0	0
hsa-miR-92a-1-5p	938.00	hsa-mir-92a-1	938.00	938.00	57.21
hsa-miR-92a-3p	808432.00	hsa-mir-92a-1	808432.00	808432.00	49308.10
hsa-miR-92a-3p	789007.00	hsa-mir-92a-2	789007.00	789007.00	48123.32
hsa-miR-92a-2-5p	0.00	hsa-mir-92a-2	0.00	0	0
hsa-miR-92b-5p	395.00	hsa-mir-92b	395.00	395.00	24.09
hsa-miR-92b-3p	299400.00	hsa-mir-92b	299400.00	299400.00	18261.08
hsa-miR-93-5p	30454.00	hsa-mir-93	30454.00	30454.00	1857.46
hsa-miR-93-3p	631.00	hsa-mir-93	631.00	631.00	38.49
hsa-miR-933	8.00	hsa-mir-933	8.00	8.00	0.49
hsa-miR-934	0.00	hsa-mir-934	0.00	0	0
hsa-miR-935	358.00	hsa-mir-935	358.00	358.00	21.84
hsa-miR-936	0.00	hsa-mir-936	0.00	0	0
hsa-miR-937-5p	8.00	hsa-mir-937	8.00	8.00	0.49
hsa-miR-937-3p	48.00	hsa-mir-937	48.00	48.00	2.93
hsa-miR-938	0.00	hsa-mir-938	0.00	0	0
hsa-miR-939-5p	12.00	hsa-mir-939	12.00	12.00	0.73
hsa-miR-939-3p	8.00	hsa-mir-939	8.00	8.00	0.49
hsa-miR-940	218.00	hsa-mir-940	218.00	218.00	13.30
hsa-miR-941	13412.00	hsa-mir-941-1	13412.00	13412.00	818.03
hsa-miR-941	13412.00	hsa-mir-941-2	13412.00	13412.00	818.03
hsa-miR-941	13412.00	hsa-mir-941-3	13412.00	13412.00	818.03
hsa-miR-941	13412.00	hsa-mir-941-4	13412.00	13412.00	818.03
hsa-miR-941	13412.00	hsa-mir-941-5	13412.00	13412.00	818.03
hsa-miR-942-5p	245.00	hsa-mir-942	245.00	245.00	14.94
hsa-miR-942-3p	7.00	hsa-mir-942	7.00	7.00	0.43
hsa-miR-943	20.00	hsa-mir-943	20.00	20.00	1.22
hsa-miR-944	0.00	hsa-mir-944	0.00	0	0
hsa-miR-95-5p	3.00	hsa-mir-95	3.00	3.00	0.18
hsa-miR-95-3p	15.00	hsa-mir-95	15.00	15.00	0.91
hsa-miR-9500	0.00	hsa-mir-9500	0.00	0	0
hsa-miR-96-5p	887.00	hsa-mir-96	887.00	887.00	54.10
hsa-miR-96-3p	5.00	hsa-mir-96	5.00	5.00	0.30
hsa-miR-9718	0.00	hsa-mir-9718	0.00	0	0
hsa-miR-98-5p	40350.00	hsa-mir-98	40350.00	40350.00	2461.04
hsa-miR-98-3p	475.00	hsa-mir-98	475.00	475.00	28.97
hsa-miR-9851-5p	0.00	hsa-mir-9851	0.00	0	0
hsa-miR-9851-3p	0.00	hsa-mir-9851	0.00	0	0
hsa-miR-9898	0.00	hsa-mir-9898	0.00	0	0
hsa-miR-9899	1.00	hsa-mir-9899	1.00	1.00	0.06
hsa-miR-9900	0.00	hsa-mir-9900	0.00	0	0
hsa-miR-9901	5.00	hsa-mir-9901	5.00	5.00	0.30
hsa-miR-9902	0.00	hsa-mir-9902-1	0.00	0	0
hsa-miR-9902	0.00	hsa-mir-9902-2	0.00	0	0
hsa-miR-9903	58.00	hsa-mir-9903	58.00	58.00	3.54
hsa-miR-9983-3p	0.00	hsa-mir-9983	0.00	0	0
hsa-miR-9985	405.00	hsa-mir-9985	405.00	405.00	24.70
hsa-miR-9986	11.00	hsa-mir-9986	11.00	11.00	0.67
hsa-miR-99a-5p	668.00	hsa-mir-99a	668.00	668.00	40.74
hsa-miR-99a-3p	23.00	hsa-mir-99a	23.00	23.00	1.40
hsa-miR-99b-5p	221354.00	hsa-mir-99b	221354.00	221354.00	13500.88
hsa-miR-99b-3p	1290.00	hsa-mir-99b	1290.00	1290.00	78.68
