#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-6824-3p	17.00	hsa-mir-6824	17.00	17.00	0.88
hsa-miR-6825-5p	5.00	hsa-mir-6825	5.00	5.00	0.26
hsa-miR-6825-3p	0.00	hsa-mir-6825	0.00	0	0
hsa-miR-6826-5p	6.00	hsa-mir-6826	6.00	6.00	0.31
hsa-miR-6826-3p	0.00	hsa-mir-6826	0.00	0	0
hsa-miR-6827-5p	0.00	hsa-mir-6827	0.00	0	0
hsa-miR-6827-3p	0.00	hsa-mir-6827	0.00	0	0
hsa-miR-6828-5p	0.00	hsa-mir-6828	0.00	0	0
hsa-miR-6828-3p	0.00	hsa-mir-6828	0.00	0	0
hsa-miR-6829-5p	3.00	hsa-mir-6829	3.00	3.00	0.16
hsa-miR-6829-3p	0.00	hsa-mir-6829	0.00	0	0
hsa-miR-6830-5p	0.00	hsa-mir-6830	0.00	0	0
hsa-miR-6830-3p	2.00	hsa-mir-6830	2.00	2.00	0.10
hsa-miR-6831-5p	1.00	hsa-mir-6831	1.00	1.00	0.05
hsa-miR-6831-3p	0.00	hsa-mir-6831	0.00	0	0
hsa-miR-6832-5p	0.00	hsa-mir-6832	0.00	0	0
hsa-miR-6832-3p	2.00	hsa-mir-6832	2.00	2.00	0.10
hsa-miR-6833-5p	0.00	hsa-mir-6833	0.00	0	0
hsa-miR-6833-3p	0.00	hsa-mir-6833	0.00	0	0
hsa-miR-6834-5p	0.00	hsa-mir-6834	0.00	0	0
hsa-miR-6834-3p	1.00	hsa-mir-6834	1.00	1.00	0.05
hsa-miR-6835-5p	0.00	hsa-mir-6835	0.00	0	0
hsa-miR-6835-3p	0.00	hsa-mir-6835	0.00	0	0
hsa-miR-6836-5p	12.00	hsa-mir-6836	12.00	12.00	0.62
hsa-miR-6836-3p	1.00	hsa-mir-6836	1.00	1.00	0.05
hsa-miR-6837-5p	0.00	hsa-mir-6837	0.00	0	0
hsa-miR-6837-3p	7.00	hsa-mir-6837	7.00	7.00	0.36
hsa-miR-6838-5p	7.00	hsa-mir-6838	7.00	7.00	0.36
hsa-miR-6838-3p	0.00	hsa-mir-6838	0.00	0	0
hsa-miR-6839-5p	0.00	hsa-mir-6839	0.00	0	0
hsa-miR-6839-3p	0.00	hsa-mir-6839	0.00	0	0
hsa-miR-6840-5p	100.00	hsa-mir-6840	100.00	100.00	5.17
hsa-miR-6840-3p	16.00	hsa-mir-6840	16.00	16.00	0.83
hsa-miR-6841-5p	1.00	hsa-mir-6841	1.00	1.00	0.05
hsa-miR-6841-3p	0.00	hsa-mir-6841	0.00	0	0
hsa-miR-6842-5p	0.00	hsa-mir-6842	0.00	0	0
hsa-miR-6842-3p	1.00	hsa-mir-6842	1.00	1.00	0.05
hsa-miR-6843-3p	0.00	hsa-mir-6843	0.00	0	0
hsa-miR-6844	4.00	hsa-mir-6844	4.00	4.00	0.21
hsa-miR-6845-5p	2.00	hsa-mir-6845	2.00	2.00	0.10
hsa-miR-6845-3p	0.00	hsa-mir-6845	0.00	0	0
hsa-miR-6846-5p	0.00	hsa-mir-6846	0.00	0	0
hsa-miR-6846-3p	0.00	hsa-mir-6846	0.00	0	0
hsa-miR-6847-5p	32.00	hsa-mir-6847	32.00	32.00	1.65
hsa-miR-6847-3p	2.00	hsa-mir-6847	2.00	2.00	0.10
hsa-miR-6848-5p	2.00	hsa-mir-6848	2.00	2.00	0.10
hsa-miR-6848-3p	0.00	hsa-mir-6848	0.00	0	0
hsa-miR-6849-5p	0.00	hsa-mir-6849	0.00	0	0
hsa-miR-6849-3p	0.00	hsa-mir-6849	0.00	0	0
hsa-miR-6850-5p	23.00	hsa-mir-6850	23.00	23.00	1.19
hsa-miR-6850-3p	43.00	hsa-mir-6850	43.00	43.00	2.22
hsa-miR-6851-5p	8.00	hsa-mir-6851	8.00	8.00	0.41
hsa-miR-6851-3p	1.00	hsa-mir-6851	1.00	1.00	0.05
hsa-miR-6852-5p	12.00	hsa-mir-6852	12.00	12.00	0.62
hsa-miR-6852-3p	0.00	hsa-mir-6852	0.00	0	0
hsa-miR-6853-5p	0.00	hsa-mir-6853	0.00	0	0
hsa-miR-6853-3p	5.00	hsa-mir-6853	5.00	5.00	0.26
hsa-miR-6854-5p	0.00	hsa-mir-6854	0.00	0	0
hsa-miR-6854-3p	0.00	hsa-mir-6854	0.00	0	0
hsa-miR-6855-5p	1.00	hsa-mir-6855	1.00	1.00	0.05
hsa-miR-6855-3p	4.00	hsa-mir-6855	4.00	4.00	0.21
hsa-miR-6856-5p	0.00	hsa-mir-6856	0.00	0	0
hsa-miR-6856-3p	0.00	hsa-mir-6856	0.00	0	0
hsa-miR-6857-5p	0.00	hsa-mir-6857	0.00	0	0
hsa-miR-6857-3p	8.00	hsa-mir-6857	8.00	8.00	0.41
hsa-miR-6858-5p	7.00	hsa-mir-6858	7.00	7.00	0.36
hsa-miR-6858-3p	6.00	hsa-mir-6858	6.00	6.00	0.31
hsa-miR-6859-5p	28.00	hsa-mir-6859-1	28.00	28.00	1.45
hsa-miR-6859-3p	4.00	hsa-mir-6859-1	4.00	4.00	0.21
hsa-miR-6859-5p	28.00	hsa-mir-6859-2	28.00	28.00	1.45
hsa-miR-6859-3p	4.00	hsa-mir-6859-2	4.00	4.00	0.21
hsa-miR-6859-5p	28.00	hsa-mir-6859-3	28.00	28.00	1.45
hsa-miR-6859-3p	4.00	hsa-mir-6859-3	4.00	4.00	0.21
hsa-miR-6859-5p	28.00	hsa-mir-6859-4	28.00	28.00	1.45
hsa-miR-6859-3p	4.00	hsa-mir-6859-4	4.00	4.00	0.21
hsa-miR-6860	0.00	hsa-mir-6860	0.00	0	0
hsa-miR-6861-5p	1.00	hsa-mir-6861	1.00	1.00	0.05
hsa-miR-6861-3p	0.00	hsa-mir-6861	0.00	0	0
hsa-miR-6862-5p	24.00	hsa-mir-6862-1	24.00	24.00	1.24
hsa-miR-6862-3p	12.00	hsa-mir-6862-1	12.00	12.00	0.62
hsa-miR-6862-5p	24.00	hsa-mir-6862-2	24.00	24.00	1.24
hsa-miR-6862-3p	12.00	hsa-mir-6862-2	12.00	12.00	0.62
hsa-miR-6863	0.00	hsa-mir-6863	0.00	0	0
hsa-miR-6864-5p	0.00	hsa-mir-6864	0.00	0	0
hsa-miR-6864-3p	0.00	hsa-mir-6864	0.00	0	0
hsa-miR-6865-5p	0.00	hsa-mir-6865	0.00	0	0
hsa-miR-6865-3p	0.00	hsa-mir-6865	0.00	0	0
hsa-miR-6866-5p	0.00	hsa-mir-6866	0.00	0	0
hsa-miR-6866-3p	3.00	hsa-mir-6866	3.00	3.00	0.16
hsa-miR-6867-5p	0.00	hsa-mir-6867	0.00	0	0
hsa-miR-6867-3p	0.00	hsa-mir-6867	0.00	0	0
hsa-miR-6868-5p	0.00	hsa-mir-6868	0.00	0	0
hsa-miR-6868-3p	19.00	hsa-mir-6868	19.00	19.00	0.98
hsa-miR-6869-5p	8.00	hsa-mir-6869	8.00	8.00	0.41
hsa-miR-6869-3p	1.00	hsa-mir-6869	1.00	1.00	0.05
hsa-miR-6870-5p	0.00	hsa-mir-6870	0.00	0	0
hsa-miR-6870-3p	1.00	hsa-mir-6870	1.00	1.00	0.05
hsa-miR-6871-5p	1.00	hsa-mir-6871	1.00	1.00	0.05
hsa-miR-6871-3p	0.00	hsa-mir-6871	0.00	0	0
hsa-miR-6872-5p	1.00	hsa-mir-6872	1.00	1.00	0.05
hsa-miR-6872-3p	2.00	hsa-mir-6872	2.00	2.00	0.10
hsa-miR-6873-5p	0.00	hsa-mir-6873	0.00	0	0
hsa-miR-6873-3p	4.00	hsa-mir-6873	4.00	4.00	0.21
hsa-miR-6874-5p	0.00	hsa-mir-6874	0.00	0	0
hsa-miR-6874-3p	0.00	hsa-mir-6874	0.00	0	0
hsa-miR-6875-5p	6.00	hsa-mir-6875	6.00	6.00	0.31
hsa-miR-6875-3p	8.00	hsa-mir-6875	8.00	8.00	0.41
hsa-miR-6876-5p	2.00	hsa-mir-6876	2.00	2.00	0.10
hsa-miR-6876-3p	1.00	hsa-mir-6876	1.00	1.00	0.05
hsa-miR-6877-5p	2.00	hsa-mir-6877	2.00	2.00	0.10
hsa-miR-6877-3p	6.00	hsa-mir-6877	6.00	6.00	0.31
hsa-miR-6878-5p	0.00	hsa-mir-6878	0.00	0	0
hsa-miR-6878-3p	0.00	hsa-mir-6878	0.00	0	0
hsa-miR-6879-5p	0.00	hsa-mir-6879	0.00	0	0
hsa-miR-6879-3p	1.00	hsa-mir-6879	1.00	1.00	0.05
hsa-miR-6880-5p	0.00	hsa-mir-6880	0.00	0	0
hsa-miR-6880-3p	2.00	hsa-mir-6880	2.00	2.00	0.10
hsa-miR-6881-5p	0.00	hsa-mir-6881	0.00	0	0
hsa-miR-6881-3p	6.00	hsa-mir-6881	6.00	6.00	0.31
hsa-miR-6882-5p	7.00	hsa-mir-6882	7.00	7.00	0.36
hsa-miR-6882-3p	1.00	hsa-mir-6882	1.00	1.00	0.05
hsa-miR-6883-5p	0.00	hsa-mir-6883	0.00	0	0
hsa-miR-6883-3p	1.00	hsa-mir-6883	1.00	1.00	0.05
hsa-miR-6884-5p	7.00	hsa-mir-6884	7.00	7.00	0.36
hsa-miR-6884-3p	0.00	hsa-mir-6884	0.00	0	0
hsa-miR-6885-5p	0.00	hsa-mir-6885	0.00	0	0
hsa-miR-6885-3p	3.00	hsa-mir-6885	3.00	3.00	0.16
hsa-miR-6886-5p	39.00	hsa-mir-6886	39.00	39.00	2.02
hsa-miR-6886-3p	13.00	hsa-mir-6886	13.00	13.00	0.67
hsa-miR-6887-5p	5.00	hsa-mir-6887	5.00	5.00	0.26
hsa-miR-6887-3p	11.00	hsa-mir-6887	11.00	11.00	0.57
hsa-miR-6888-5p	0.00	hsa-mir-6888	0.00	0	0
hsa-miR-6888-3p	2.00	hsa-mir-6888	2.00	2.00	0.10
hsa-miR-6889-5p	4.00	hsa-mir-6889	4.00	4.00	0.21
hsa-miR-6889-3p	5.00	hsa-mir-6889	5.00	5.00	0.26
hsa-miR-6890-5p	0.00	hsa-mir-6890	0.00	0	0
hsa-miR-6890-3p	0.00	hsa-mir-6890	0.00	0	0
hsa-miR-6891-5p	4.00	hsa-mir-6891	4.00	4.00	0.21
hsa-miR-6891-3p	0.00	hsa-mir-6891	0.00	0	0
hsa-miR-6892-5p	32.00	hsa-mir-6892	32.00	32.00	1.65
hsa-miR-6892-3p	0.00	hsa-mir-6892	0.00	0	0
hsa-miR-6893-5p	0.00	hsa-mir-6893	0.00	0	0
hsa-miR-6893-3p	0.00	hsa-mir-6893	0.00	0	0
hsa-miR-6894-5p	2.00	hsa-mir-6894	2.00	2.00	0.10
hsa-miR-6894-3p	12.00	hsa-mir-6894	12.00	12.00	0.62
hsa-miR-6895-5p	3.00	hsa-mir-6895	3.00	3.00	0.16
hsa-miR-6895-3p	8.00	hsa-mir-6895	8.00	8.00	0.41
hsa-miR-7-5p	3707.00	hsa-mir-7-1	3707.00	3707.00	191.55
hsa-miR-7-1-3p	915.00	hsa-mir-7-1	915.00	915.00	47.28
hsa-miR-7-5p	3708.00	hsa-mir-7-2	3708.00	3708.00	191.61
hsa-miR-7-2-3p	21.00	hsa-mir-7-2	21.00	21.00	1.09
hsa-miR-7-5p	3704.00	hsa-mir-7-3	3704.00	3704.00	191.40
hsa-miR-708-5p	191.00	hsa-mir-708	191.00	191.00	9.87
hsa-miR-708-3p	282.00	hsa-mir-708	282.00	282.00	14.57
hsa-miR-7106-5p	3.00	hsa-mir-7106	3.00	3.00	0.16
hsa-miR-7106-3p	0.00	hsa-mir-7106	0.00	0	0
hsa-miR-7107-5p	2.00	hsa-mir-7107	2.00	2.00	0.10
hsa-miR-7107-3p	3.00	hsa-mir-7107	3.00	3.00	0.16
hsa-miR-7108-5p	1.00	hsa-mir-7108	1.00	1.00	0.05
hsa-miR-7108-3p	5.00	hsa-mir-7108	5.00	5.00	0.26
hsa-miR-7109-5p	0.00	hsa-mir-7109	0.00	0	0
hsa-miR-7109-3p	0.00	hsa-mir-7109	0.00	0	0
hsa-miR-711	0.00	hsa-mir-711	0.00	0	0
hsa-miR-7110-5p	0.00	hsa-mir-7110	0.00	0	0
hsa-miR-7110-3p	1.00	hsa-mir-7110	1.00	1.00	0.05
hsa-miR-7111-5p	5.00	hsa-mir-7111	5.00	5.00	0.26
hsa-miR-7111-3p	0.00	hsa-mir-7111	0.00	0	0
hsa-miR-7112-5p	0.00	hsa-mir-7112	0.00	0	0
hsa-miR-7112-3p	2.00	hsa-mir-7112	2.00	2.00	0.10
hsa-miR-7113-5p	1.00	hsa-mir-7113	1.00	1.00	0.05
hsa-miR-7113-3p	0.00	hsa-mir-7113	0.00	0	0
hsa-miR-7114-5p	2.00	hsa-mir-7114	2.00	2.00	0.10
hsa-miR-7114-3p	2.00	hsa-mir-7114	2.00	2.00	0.10
hsa-miR-7150	0.00	hsa-mir-7150	0.00	0	0
hsa-miR-7151-5p	0.00	hsa-mir-7151	0.00	0	0
hsa-miR-7151-3p	0.00	hsa-mir-7151	0.00	0	0
hsa-miR-7152-5p	0.00	hsa-mir-7152	0.00	0	0
hsa-miR-7152-3p	0.00	hsa-mir-7152	0.00	0	0
hsa-miR-7153-5p	0.00	hsa-mir-7153	0.00	0	0
hsa-miR-7153-3p	0.00	hsa-mir-7153	0.00	0	0
hsa-miR-7154-5p	0.00	hsa-mir-7154	0.00	0	0
hsa-miR-7154-3p	0.00	hsa-mir-7154	0.00	0	0
hsa-miR-7155-5p	0.00	hsa-mir-7155	0.00	0	0
hsa-miR-7155-3p	0.00	hsa-mir-7155	0.00	0	0
hsa-miR-7156-5p	0.00	hsa-mir-7156	0.00	0	0
hsa-miR-7156-3p	0.00	hsa-mir-7156	0.00	0	0
hsa-miR-7157-5p	0.00	hsa-mir-7157	0.00	0	0
hsa-miR-7157-3p	0.00	hsa-mir-7157	0.00	0	0
hsa-miR-7158-5p	0.00	hsa-mir-7158	0.00	0	0
hsa-miR-7158-3p	0.00	hsa-mir-7158	0.00	0	0
hsa-miR-7159-5p	0.00	hsa-mir-7159	0.00	0	0
hsa-miR-7159-3p	0.00	hsa-mir-7159	0.00	0	0
hsa-miR-7160-5p	0.00	hsa-mir-7160	0.00	0	0
hsa-miR-7160-3p	0.00	hsa-mir-7160	0.00	0	0
hsa-miR-7161-5p	0.00	hsa-mir-7161	0.00	0	0
hsa-miR-7161-3p	0.00	hsa-mir-7161	0.00	0	0
hsa-miR-7162-5p	0.00	hsa-mir-7162	0.00	0	0
hsa-miR-7162-3p	0.00	hsa-mir-7162	0.00	0	0
hsa-miR-718	0.00	hsa-mir-718	0.00	0	0
hsa-miR-744-5p	4414.00	hsa-mir-744	4414.00	4414.00	228.09
hsa-miR-744-3p	185.00	hsa-mir-744	185.00	185.00	9.56
hsa-miR-7515	0.00	hsa-mir-7515	0.00	0	0
hsa-miR-758-5p	1.00	hsa-mir-758	1.00	1.00	0.05
hsa-miR-758-3p	22.00	hsa-mir-758	22.00	22.00	1.14
hsa-miR-759	0.00	hsa-mir-759	0.00	0	0
hsa-miR-760	467.00	hsa-mir-760	467.00	467.00	24.13
hsa-miR-761	0.00	hsa-mir-761	0.00	0	0
hsa-miR-762	1.00	hsa-mir-762	1.00	1.00	0.05
hsa-miR-764	0.00	hsa-mir-764	0.00	0	0
hsa-miR-765	3.00	hsa-mir-765	3.00	3.00	0.16
hsa-miR-766-5p	9.00	hsa-mir-766	9.00	9.00	0.47
hsa-miR-766-3p	160.00	hsa-mir-766	160.00	160.00	8.27
hsa-miR-767-5p	5886.00	hsa-mir-767	5886.00	5886.00	304.15
hsa-miR-767-3p	329.00	hsa-mir-767	329.00	329.00	17.00
hsa-miR-769-5p	9051.00	hsa-mir-769	9051.00	9051.00	467.70
hsa-miR-769-3p	230.00	hsa-mir-769	230.00	230.00	11.88
hsa-miR-770-5p	0.00	hsa-mir-770	0.00	0	0
hsa-miR-7702	0.00	hsa-mir-7702	0.00	0	0
hsa-miR-7703	14.00	hsa-mir-7703	14.00	14.00	0.72
hsa-miR-7704	13.00	hsa-mir-7704	13.00	13.00	0.67
hsa-miR-7705	176.00	hsa-mir-7705	176.00	176.00	9.09
hsa-miR-7706	3610.00	hsa-mir-7706	3610.00	3610.00	186.54
hsa-miR-7843-5p	0.00	hsa-mir-7843	0.00	0	0
hsa-miR-7843-3p	0.00	hsa-mir-7843	0.00	0	0
hsa-miR-7844-5p	0.00	hsa-mir-7844	0.00	0	0
hsa-miR-7845-5p	3.00	hsa-mir-7845	3.00	3.00	0.16
hsa-miR-7846-3p	1.00	hsa-mir-7846	1.00	1.00	0.05
hsa-miR-7847-3p	0.00	hsa-mir-7847	0.00	0	0
hsa-miR-7848-3p	0.00	hsa-mir-7848	0.00	0	0
hsa-miR-7849-3p	0.00	hsa-mir-7849	0.00	0	0
hsa-miR-7850-5p	0.00	hsa-mir-7850	0.00	0	0
hsa-miR-7851-3p	2.00	hsa-mir-7851	2.00	2.00	0.10
hsa-miR-7852-3p	0.00	hsa-mir-7852	0.00	0	0
hsa-miR-7853-5p	0.00	hsa-mir-7853	0.00	0	0
hsa-miR-7854-3p	7.00	hsa-mir-7854	7.00	7.00	0.36
hsa-miR-7855-5p	0.00	hsa-mir-7855	0.00	0	0
hsa-miR-7856-5p	0.00	hsa-mir-7856	0.00	0	0
hsa-miR-7973	0.00	hsa-mir-7973-1	0.00	0	0
hsa-miR-7973	0.00	hsa-mir-7973-2	0.00	0	0
hsa-miR-7974	7180.00	hsa-mir-7974	7180.00	7180.00	371.02
hsa-miR-7975	2.00	hsa-mir-7975	2.00	2.00	0.10
hsa-miR-7976	163.00	hsa-mir-7976	163.00	163.00	8.42
hsa-miR-7977	2084.00	hsa-mir-7977	2084.00	2084.00	107.69
hsa-miR-7978	0.00	hsa-mir-7978	0.00	0	0
hsa-miR-802	0.00	hsa-mir-802	0.00	0	0
hsa-miR-8052	0.00	hsa-mir-8052	0.00	0	0
hsa-miR-8053	0.00	hsa-mir-8053	0.00	0	0
hsa-miR-8054	0.00	hsa-mir-8054	0.00	0	0
hsa-miR-8055	0.00	hsa-mir-8055	0.00	0	0
hsa-miR-8056	0.00	hsa-mir-8056	0.00	0	0
hsa-miR-8057	0.00	hsa-mir-8057	0.00	0	0
hsa-miR-8058	0.00	hsa-mir-8058	0.00	0	0
hsa-miR-8059	0.00	hsa-mir-8059	0.00	0	0
hsa-miR-8060	0.00	hsa-mir-8060	0.00	0	0
hsa-miR-8061	0.00	hsa-mir-8061	0.00	0	0
hsa-miR-8062	0.00	hsa-mir-8062	0.00	0	0
hsa-miR-8063	0.00	hsa-mir-8063	0.00	0	0
hsa-miR-8064	0.00	hsa-mir-8064	0.00	0	0
hsa-miR-8065	0.00	hsa-mir-8065	0.00	0	0
hsa-miR-8066	0.00	hsa-mir-8066	0.00	0	0
hsa-miR-8067	0.00	hsa-mir-8067	0.00	0	0
hsa-miR-8068	0.00	hsa-mir-8068	0.00	0	0
hsa-miR-8069	0.00	hsa-mir-8069-1	0.00	0	0
hsa-miR-8069	0.00	hsa-mir-8069-2	0.00	0	0
hsa-miR-8070	0.00	hsa-mir-8070	0.00	0	0
hsa-miR-8071	0.00	hsa-mir-8071-1	0.00	0	0
hsa-miR-8071	0.00	hsa-mir-8071-2	0.00	0	0
hsa-miR-8072	10.00	hsa-mir-8072	10.00	10.00	0.52
hsa-miR-8073	0.00	hsa-mir-8073	0.00	0	0
hsa-miR-8074	0.00	hsa-mir-8074	0.00	0	0
hsa-miR-8075	0.00	hsa-mir-8075	0.00	0	0
hsa-miR-8076	0.00	hsa-mir-8076	0.00	0	0
hsa-miR-8077	0.00	hsa-mir-8077	0.00	0	0
hsa-miR-8078	0.00	hsa-mir-8078	0.00	0	0
hsa-miR-8079	0.00	hsa-mir-8079	0.00	0	0
hsa-miR-8080	0.00	hsa-mir-8080	0.00	0	0
hsa-miR-8081	0.00	hsa-mir-8081	0.00	0	0
hsa-miR-8082	0.00	hsa-mir-8082	0.00	0	0
hsa-miR-8083	0.00	hsa-mir-8083	0.00	0	0
hsa-miR-8084	0.00	hsa-mir-8084	0.00	0	0
hsa-miR-8085	0.00	hsa-mir-8085	0.00	0	0
hsa-miR-8086	0.00	hsa-mir-8086	0.00	0	0
hsa-miR-8087	0.00	hsa-mir-8087	0.00	0	0
hsa-miR-8088	0.00	hsa-mir-8088	0.00	0	0
hsa-miR-8089	0.00	hsa-mir-8089	0.00	0	0
hsa-miR-8485	7.00	hsa-mir-8485	7.00	7.00	0.36
hsa-miR-873-5p	742.00	hsa-mir-873	742.00	742.00	38.34
hsa-miR-873-3p	898.00	hsa-mir-873	898.00	898.00	46.40
hsa-miR-874-5p	25.00	hsa-mir-874	25.00	25.00	1.29
hsa-miR-874-3p	232.00	hsa-mir-874	232.00	232.00	11.99
hsa-miR-875-5p	0.00	hsa-mir-875	0.00	0	0
hsa-miR-875-3p	0.00	hsa-mir-875	0.00	0	0
hsa-miR-876-5p	14.00	hsa-mir-876	14.00	14.00	0.72
hsa-miR-876-3p	16.00	hsa-mir-876	16.00	16.00	0.83
hsa-miR-877-5p	2899.00	hsa-mir-877	2899.00	2899.00	149.80
hsa-miR-877-3p	15.00	hsa-mir-877	15.00	15.00	0.78
hsa-miR-885-5p	6.00	hsa-mir-885	6.00	6.00	0.31
hsa-miR-885-3p	3.00	hsa-mir-885	3.00	3.00	0.16
hsa-miR-887-5p	92.00	hsa-mir-887	92.00	92.00	4.75
hsa-miR-887-3p	963.00	hsa-mir-887	963.00	963.00	49.76
hsa-miR-888-5p	1.00	hsa-mir-888	1.00	1.00	0.05
hsa-miR-888-3p	0.00	hsa-mir-888	0.00	0	0
hsa-miR-889-5p	0.00	hsa-mir-889	0.00	0	0
hsa-miR-889-3p	84.00	hsa-mir-889	84.00	84.00	4.34
hsa-miR-890	0.00	hsa-mir-890	0.00	0	0
hsa-miR-891a-5p	24.00	hsa-mir-891a	24.00	24.00	1.24
hsa-miR-891a-3p	0.00	hsa-mir-891a	0.00	0	0
hsa-miR-891b	0.00	hsa-mir-891b	0.00	0	0
hsa-miR-892a	1.00	hsa-mir-892a	1.00	1.00	0.05
hsa-miR-892b	0.00	hsa-mir-892b	0.00	0	0
hsa-miR-892c-5p	0.00	hsa-mir-892c	0.00	0	0
hsa-miR-892c-3p	0.00	hsa-mir-892c	0.00	0	0
hsa-miR-9-5p	14730.00	hsa-mir-9-1	14730.00	14730.00	761.16
hsa-miR-9-3p	443.00	hsa-mir-9-1	443.00	443.00	22.89
hsa-miR-9-5p	14730.00	hsa-mir-9-2	14730.00	14730.00	761.16
hsa-miR-9-3p	443.00	hsa-mir-9-2	443.00	443.00	22.89
hsa-miR-9-5p	14730.00	hsa-mir-9-3	14730.00	14730.00	761.16
hsa-miR-9-3p	438.00	hsa-mir-9-3	438.00	438.00	22.63
hsa-miR-920	0.00	hsa-mir-920	0.00	0	0
hsa-miR-921	0.00	hsa-mir-921	0.00	0	0
hsa-miR-922	0.00	hsa-mir-922	0.00	0	0
hsa-miR-924	0.00	hsa-mir-924	0.00	0	0
hsa-miR-92a-1-5p	2038.00	hsa-mir-92a-1	2038.00	2038.00	105.31
hsa-miR-92a-3p	1365065.00	hsa-mir-92a-1	1365065.00	1365065.00	70538.10
hsa-miR-92a-3p	1343138.00	hsa-mir-92a-2	1343138.00	1343138.00	69405.05
hsa-miR-92a-2-5p	0.00	hsa-mir-92a-2	0.00	0	0
hsa-miR-92b-5p	640.00	hsa-mir-92b	640.00	640.00	33.07
hsa-miR-92b-3p	372471.00	hsa-mir-92b	372471.00	372471.00	19246.99
hsa-miR-93-5p	43519.00	hsa-mir-93	43519.00	43519.00	2248.79
hsa-miR-93-3p	946.00	hsa-mir-93	946.00	946.00	48.88
hsa-miR-933	17.00	hsa-mir-933	17.00	17.00	0.88
hsa-miR-934	0.00	hsa-mir-934	0.00	0	0
hsa-miR-935	384.00	hsa-mir-935	384.00	384.00	19.84
hsa-miR-936	0.00	hsa-mir-936	0.00	0	0
hsa-miR-937-5p	9.00	hsa-mir-937	9.00	9.00	0.47
hsa-miR-937-3p	50.00	hsa-mir-937	50.00	50.00	2.58
hsa-miR-938	0.00	hsa-mir-938	0.00	0	0
hsa-miR-939-5p	11.00	hsa-mir-939	11.00	11.00	0.57
hsa-miR-939-3p	9.00	hsa-mir-939	9.00	9.00	0.47
hsa-miR-940	215.00	hsa-mir-940	215.00	215.00	11.11
hsa-miR-941	15308.00	hsa-mir-941-1	15308.00	15308.00	791.02
hsa-miR-941	15308.00	hsa-mir-941-2	15308.00	15308.00	791.02
hsa-miR-941	15308.00	hsa-mir-941-3	15308.00	15308.00	791.02
hsa-miR-941	15308.00	hsa-mir-941-4	15308.00	15308.00	791.02
hsa-miR-941	15308.00	hsa-mir-941-5	15308.00	15308.00	791.02
hsa-miR-942-5p	356.00	hsa-mir-942	356.00	356.00	18.40
hsa-miR-942-3p	14.00	hsa-mir-942	14.00	14.00	0.72
hsa-miR-943	31.00	hsa-mir-943	31.00	31.00	1.60
hsa-miR-944	0.00	hsa-mir-944	0.00	0	0
hsa-miR-95-5p	3.00	hsa-mir-95	3.00	3.00	0.16
hsa-miR-95-3p	15.00	hsa-mir-95	15.00	15.00	0.78
hsa-miR-9500	0.00	hsa-mir-9500	0.00	0	0
hsa-miR-96-5p	1163.00	hsa-mir-96	1163.00	1163.00	60.10
hsa-miR-96-3p	18.00	hsa-mir-96	18.00	18.00	0.93
hsa-miR-9718	0.00	hsa-mir-9718	0.00	0	0
hsa-miR-98-5p	33683.00	hsa-mir-98	33683.00	33683.00	1740.53
hsa-miR-98-3p	375.00	hsa-mir-98	375.00	375.00	19.38
hsa-miR-9851-5p	0.00	hsa-mir-9851	0.00	0	0
hsa-miR-9851-3p	0.00	hsa-mir-9851	0.00	0	0
hsa-miR-9898	0.00	hsa-mir-9898	0.00	0	0
hsa-miR-9899	3.00	hsa-mir-9899	3.00	3.00	0.16
hsa-miR-9900	0.00	hsa-mir-9900	0.00	0	0
hsa-miR-9901	5.00	hsa-mir-9901	5.00	5.00	0.26
hsa-miR-9902	0.00	hsa-mir-9902-1	0.00	0	0
hsa-miR-9902	0.00	hsa-mir-9902-2	0.00	0	0
hsa-miR-9903	99.00	hsa-mir-9903	99.00	99.00	5.12
hsa-miR-9983-3p	0.00	hsa-mir-9983	0.00	0	0
hsa-miR-9985	865.00	hsa-mir-9985	865.00	865.00	44.70
hsa-miR-9986	18.00	hsa-mir-9986	18.00	18.00	0.93
hsa-miR-99a-5p	2496.00	hsa-mir-99a	2496.00	2496.00	128.98
hsa-miR-99a-3p	67.00	hsa-mir-99a	67.00	67.00	3.46
hsa-miR-99b-5p	349196.00	hsa-mir-99b	349196.00	349196.00	18044.29
hsa-miR-99b-3p	1967.00	hsa-mir-99b	1967.00	1967.00	101.64
